﻿CleanText;Rating
un concentre de technologie au doigt un concentre de technologie au doigt l appli est top aussi;5
je recommande r ponse circular;4
j ai pris la circular ring slim design j ai pris la circular ring slim design sympa suivi sante fait le boulot;5
la bague ne fonctionne pa et aucune r action constructive de votre part la bague fonctionne partiellement pendant quelques jours et ensuite plus vous faites de nouvelles version du software et moins elle marche jusqu ne plus fonctionner du tout je vous ai crit 15 fois et chaque fois vous demandez de faire de choses qui n ont aucun effet si la bague n est pa remettre en question alors c est le software et dans un tel ca rien ne marche personne est capable de dire ce qui ne marche pa et le temp passe sans une r action professionnelle et votre garantie quoi sert elle;1
je fais partie de contributeurs de la premi heure ceux qui ont cru en votre vision qui ont investi non seulement de l argent mais de la confiance en retour nous avon eu droit quo voir plus;1
j aime le fait qu il n ait pa besoin abonnement la bague et l application fonctionnent parfaitement ensemble et j obtiens toutes le information dont j ai besoin sans frais suppl mentaires;5
bague qui fonctionner 2 ou 3jours service client contact dans la foul e garantie 92183 aucune r activit apres 8mois change il demandent de renvoyer la bague pour remboursement voir plus;1
une version slim qui fait clairement la diff rence fiable et discr te niveau software le phase de sommeil ne sont pa toujours bien tect e surtout pour l veil en attente une synch voir plus;4
dommage je viens de lira le diff rent avis et je vois que le probl me remont e sont toujours plus ou moins le me que ceux que je rencontre je suis ue par ce produit c est vrai je l ai eu 2024 le 13 jour de calibrage impossible de la synchroniser elle ne vibrait plus bref 5 jours pour qu elle soit de nouveau operationnelle avec de donn e compl tement farfelues du coup n anmoins pendant ce lap de temp le service client toujours r pondu je n ai rien reprocher de ce c l moins de trois semaines apr belote et depuis eh bien c est tous le jours la surprise parfois elle ne synchronise aucune donn e le horaires de sommeil sont effectivemment souvent fausses donc inutiles le graphiques ne sont pa vraiment parlant j aime bien par contre la fonction reveil avec la vibration noter aussi qu en mode performance il faut la recharger tous le jours la mienne est j consid rablement ray e et je boss derri un cran j ai choisi cette bague parce que fran aise mais je pense que le produit n est pa abouti au final je pense que je ne l utiliserais plus tr longtemps c est finalement devenu une contraire et une source de frustration supplementaire dans vie dommage;2
bague satisfaisante bague satisfaisante je suis impressionn e par le nombre de fonctionnalit que cette bague nous offre le reveil par vibration le analysis de sommeil est le diff rent conseils de kira sont tr utiles;5
vibrez de bien tre avec la slim et kira avec la slim c est tout simplement g nial vous savez ce qui vraiment impressionn sa fonction de vibration elle est parfaite pour r veiller en douceur le matin sans l agression une alarme bruyante et quand je dite pour g rer mon stress elle envoie de l g re vibration apaisantes qui aident concentrer et g rer respiration c est incroyable de voir quel point une simple sensation peut transformer journ e et avec l assistant kira int gr e circular ring slime utilise de recommandations intelligence artificielle pour analyser me triques et fournir de conseils personnalis que ce soit pour liorer mon sommeil augmenter mon niveau activit ou r duire mon stress le conseils de kira sont toujours pertinents et adapt me besoins sp cifiques c est comme avoir un coach personnel port e de main qui guide vers un mode de vie plus sain et quilibr avec la circular slim et kira je sen vraiment connect sant une mani nouvelle et innovante c est bien plus qu une simple bague c est une v ritable source de bien tre au quotidien;5
fuyez j attends le remboursement de bague fectueuse depuis f vrier 2024 toujours de r pons standardis e navr sol je comprends nous faisons le maximum bug technique service financier en reste un non respect lib r de engagement crits et parall lement depuis mar je demande lib r ment le coordonn e du diateur de la consommation dont pend l entreprise ce renseignement pourtant obligatoire ne figure ni sur le site de circular ni sur le cgv ni sur le bons de commande et je n ai toujours aucune r ponse malgr le demandes r p e 2 violation lib r e de lois r gissant le commerce lectronique;1
tr satisfait de la bague tr satisfait de la bague je recommande pour un usage quotidien;5
produit r volutionnaire r ponse circular;5
circular fuir utilisation circular slim depuis 3 mois environ la bague se raye facilement je n ai pourtant pa un tier manuel et comme elle n est pa teint e dans la masse c est moche et tr visible le soir e l sont tect e comme du sommeil et faussent compl tement le r sultats le donn e biom triques semblent souvent farfelues l infrastructure r seau est plorable du c de circular avec de latences normes et de pannes r p titions avec perte de donn e quand la bague est quasi charg e 10 elle passe en mode mort et c est la croix et la banni pour la r veiller compter une journ e de perdue et beaucoup effort pour arriver la r veiller l autonomie est 48h en mode performance mode obligatoire si l veut surveiller son sommeil et la recharge prends plut 2h30 que le 45 minute comme annonc e bien que l application soit en fran ai tous le mail sont en anglais ce qui peut g ner beaucoup de personnes pourquoi ne pa adapter la langue chaque profil utilisateur je arr te l pour le grief je regrette avoir pen de l argent pour et r fl chi passer la concurrence;1
cevant 18 mois entre le paiement et la livraison application ficiente score calcul tr pisodiquement support donnant de aide farfelues et inutiles depuis deux mois le bilan de mon exp rience est rieusement cevant va peut tre liorer mais pour l instant j ai juste une bague moche inutile et ch;1
j appr cie vraiment de porter cette bague j appr cie vraiment de porter cette bague au quotidien il parfois quelques petits bug mais bien vite r solus;4
je viens de recevoir bague je viens de recevoir bague c est au top pour l instant h te de voir l arriv e de nouvelles fonctionnalit;5
excellent et interactif excellent et interactif;5
une bague unique en son genre une bague unique en son genre la bague circular est unique et fonctionne bien je suis mon sommeil et me nuits gr ce elle et le conseils prodigu par kira sont tr int ressants;5
viter viter la suite de commande qui mi plus de 3 mois arriver alors que le site indiqu en stock j ai u bague enfin je la mets et la trouve un peu serr apr 3 jours utilisation et 2 recharges la tenue de la batterie est vraiment bien en dessous de valeurs indiqu e sur le site alors peut tre du fait qu elle soit obligatoirement en mode perf pendant 14 jours je rends compte qu il un 10 l int rieur de la bague alors que la bo te indiqu bien la taille commande soit la taille 11 j ai donc contacte le service client qui r pondu le message ci dessous bonjour benjamin merci de nous avoir envoy ce photo je suis terriblement navr de cette erreur si la taille de votre bague ne correspond pa vous avez deux option premi option si la bague est vraiment neuve et sans rayures nous pouvons la changer gratuitement vous n aurez qu payer le frais de retour et de nouvel envoi nous vous demanderons de photo de la bague et attendrons de le recevoir avant de vous envoyer une autre taille vous voulez faire comme deuxi option si la bague est ray e et n est pa neuve nous pouvons vous accorder une remise importante pour en acheter une autre et vous pouvez offrir votre ancienne bague quelqu un ou la recycler comme n importe quel produit lectronique n h sitez pa nous faire savoir quelle option vous convient le mieux honteux pour information oui la bague est fortement marqu e ray e apr seulement 3 jours une utilisation normale et je suis informaticien et pa canicien sans r ponse positive soit du remboursement soit un change par la bonne taille gratuitement je porterai plainte par voix avocat je n h siterai pa payer un avocat pour ne pa laisser faire par ce pratiques commerciales honteuse reponse votre reponse si vous ne vous etiez pa trompe dans votre emballage et dans votre envoi je n en serai pa la vous etes de voleurs je ne suis pa responsable de vos problemes envoi comment je suis cens savoir que votre emballage ne corresponds pa votre produit je vais de suite porter plainte je prefere payer 1500 euro avocats plutot que de vous laisser gagner sur ce conflt;1
bonjour bonjour part le probl me r current concernant le remont e information de la bague l application il serrait souhaitable de pouvoir modifier manuellement le heures du coucher en effet en ca inactivit du soir devant une mission de tv la bague passe en mode de sommeil ce qui donne au matin de fausses information de notre nuit excellente fin apr midi;2
une version slim qui fait la diff rence une version slim qui fait clairement la diff rence fiable et discr te niveau software le phase de sommeil ne sont pa toujours bien tect e surtout pour l veil en attente une synchronisation de donn e en background produit en constante progression qui reste bien au del du niveau de s concurrents;4
bague connect e utile au quotidien bague connect e tr utile pour une utilisation quotidienne et notamment pour me entrainements sportifs suivi fiable et de qualit discr te et esth tique;5
4j et puis ca marche plus rieux de la soci fuir mise jour 14 05 2025 bague renvoy e en cembre dernier apr 1an de bataille avec le service client mail ce jour aucun retour ni remboursement malgr me relances mise jour du 7 juin 2024 92183 echange de mail sur change de mail et le service technique v rifie votre bague revient vers vous de que c est fait merci de faire cette manipulation merci de faire ceci merci de faire cela etc etc ca fait plus de 2 mois la bague march 4j remboursez moi prochain message je poste ici tous le change mail avec votre service client qui dit qu il attend le retour de votre service technique vous ne pourrez ainsi pa nier et le client seront inform de votre maniere de faire plus de 40 mail chang avec votre service client qui n de cesse de dire que le service technique va bient r pondre il n rien de compliqu la bague fonctionn 4j vous donnez un bon de retour et vous remboursez la totalit de la somme pay e pour l achat de cette bague hello avis que tous le autres commentaires bagues ue il 4j apr de mois attente avec une date de livraison repouss e de mois en mois je voulais absolument une bague connect e et circular ring slim semblait la bague la plus aboutit et circular une soci fiable quelle erreur ring slim h 4j apr l avoir ue contact par mail service client hier r ponse une ia sans int r je rempli le formulaire sur leur site une cata ca demande nom pr nom commande num ro du code bar sur la boite je rempli le tout valide et la j ai de erreurs en gros il faut un dans tous le champ donc oblig de mettre mon mail dans le champ num ro de commande dans le champ nom pr nom et idem dans le champ snu qr code je ne sais meme pa si mon message est parvenue au service client rien ne va sur leur site peut voir bague tanche ipx8 sur leur site dans la faq et ipx7 dans un mail u du 22mars autre point la bague est garantie 1an comment est ce possible puisque la garantie l gale en france est de 2ans adresse de la soci dans le mail u 34 avenue de champ elys e 75008 paris peut voir sur le site pappers fr que cet tablissement secondaire est ferm depuis le 03 11 2023 car nagement et que la soci est maintenant au 78 av de champ elysees 75008 paris 8 jour sur leur site bref pourrait dire que c est de tail mais il une foultitude de tail de ce type qui ne font absolument pa rieux pour une soci francaise de cette taille j esp r tre totalement rembours de bague h qui n jamais vraiment fonctionn e vibre quand elle le veut ajout de prise de dicament dans l appli mais rien ne se sauvegarde connexion bluetooth fonctionnant 1 coup sur 2 et j en oubli surement mais au vu de exp riences de chacun j ai de doutes affaire suivre je ne manquerai pa de mettre jour mon commentaire en fonction de la r action du service client je laisse donc mon num ro de commande ici;1
tr satisfaite r ponse circular;5
excellent je recommande le bagues circular 100;5
super produit et rapport qualit prix je recommande je laisse rarement de commentaires sur le produits que j ach te mais pour le coup je suis vraiment fan de ce produit circular est tout simplement g nial non seulement il permet de suivre la qualit de mon sommeil pour l liorer mais il fait tellement plus que autant plus que le c discret le rend beaucoup plus pratique qu une montre ou un bracelet ayant le me fonctions par exemple et que je trouve en g n ral un peu encombrants je ne r alise plus quel point je l utilise;5
je fais partie de contributeurs de la premi heure ceux qui ont cru en votre vision qui ont investi non seulement de l argent mais de la confiance en retour nous avon eu droit quo voir plus;1
j aime le fait qu il n ait pa besoin abonnement la bague et l application fonctionnent parfaitement ensemble et j obtiens toutes le information dont j ai besoin sans frais suppl mentaires;5
bague qui fonctionner 2 ou 3jours service client contact dans la foul e garantie 92183 aucune r activit apres 8mois change il demandent de renvoyer la bague pour remboursement voir plus;1
une version slim qui fait clairement la diff rence fiable et discr te niveau software le phase de sommeil ne sont pa toujours bien tect e surtout pour l veil en attente une synch voir plus;4
exp rience tr positive merci circular j ai achet cette bague afin de suivre mon bien tre au quotidien fait un peu plus un mois que je la teste et pour l instant je ne suis pa u une part je trouve la bague tr fine c est un avantage de taille je ne voulais pa sentir une montre constamment mon poignet de jour comme de nuit et j ai donc trouv cette alternative qui est top circular poss de une application tr compl te il beaucoup de fonctionnalit comme pouvoir se faire r veiller doucement grace aux vibration et liorer son cycle de sommeil gr ce un suivi quotidien information sp cifique que la bague fournit je recommande vraiment pour ceux qui cherchent liorer leur bien tre au quotidien;5
super bague j ai command cette bague j ai u temp et je suis tr satisfait un de meilleurs achats que j ai fait;5
c est une bague qui est bien sign e c est une bague qui est bien sign e mais aussi de haute technologie et tr satisfaisante pour le mesures sommeil cardiaques spo2 j adore le coaching sommeil la vague est tr l g et confortable;5
bague tr l g et esth tique bague tr l g et esth tique etant sportive il est important pour moi de suivre le donn e que l application de circular le propose je suis satisfaite du mon achat;5
tr satisfait de la bague tr surpris par la bague que je n imaginais pa etre aussi pr cise elle fourni de information taill e sur mon activit et particuli rement au sport et dans mon sommeil le conseils de l application ont permis liorer mon sommeil et r cup ration plus jolie et aussi pr cise que montre connect e je ne en pare plus;5
excellent produit excellent produit une bague pratique pour le monitoring sant sport avec un design l gant et minimaliste;5
circular beaucoup aid circular beaucoup aid sur me cycle du sommeil et norm ment autres l ments li comme mon nergie globale;5
le r veil par vibration le r veil par vibration une bague l g et pratique avec de fonctionnalit utiles je suis tr satisfaite de l avoir;5
tr bon produit tr satisfait de mon produit il correspond tout fait ce que j attendais;5
c est pratique et cool c est pratique et cool bonne bague et bon app;5
achet en 2023 fonctionne correctement achet en 2023 fonctionne correctement depuis plusieurs mois maintenant;5
tr bon produit devenue indispensable;5
superbe bague superbe bague j arrive bien voir me information le support est top tr r actif;5
un indispensable discret et l gant qui vous change la vie j ai r cemment eu l occasion acheter cette bague connect e et je doi dire que je suis tr impressionn par s fonctionnalit et son design la bague est vraiment sympa et discr te ce qui la rend parfaite pour un usage quotidien j appr cie particuli rement le fonctionnalit qu elle offre je l utilise notamment pour analyser mon activit physique au repos ou lors de me entra nements sportifs c analyse de mon rythme cardiaque calcul de mon vo2 max de plus kira donne de nombreuses recommendation enfin j aime beaucoup la fonctionnalit de r veil inteligent je r veille tous le matin en forme et plein nergie en r sum je suis tr satisfait de cette bague connect e et je la recommande vivement quiconque recherche un accessoire la fois l gant et fonctionnel pour rester connect au quotidien et liorer sa qualit de vie;5
belle et intelligente magnifique exp rience car tant une femme j appr cie son design sa finesse et sa l g ret et tant sportive elle correspond parfaitement me attentes de calculs de distance parcourues et de calorie pen e c sommeil j appr cie norm ment le r veil intelligent fonction qui permet tre r veill e dans une zone de sommeil l ger innovant et fiable en ce qui concerne belle couverte et il reste encore pa mal de donn e collect e tudier;5
bague innovente et utile j ai u bague depuis 6 mois je suis content de l avoir et plut satisfait de s fonctionnalit;4
super la bague et excellente je la recommande fortement;5
tr satisfaite de la bague je suis tr satisfaite de bague circular la livraison eu lieu rapidement et l utilisation de l application est tr intuitive j ai achet la bague pour liorer mon sommeil et apr 1 semaine utilisation je constate j de liorations;5
tr satisfait la bague remplie bien s fonctions j en suis tr satisfait je recommande;5
un barom tre que je consulte tous le matins tous le matins je consulte mon score de sommeil et cela incite faire attention pour la journ e et la nuit suivante;5
je fais partie de contributeurs de la premi heure ceux qui ont cru en votre vision qui ont investi non seulement de l argent mais de la confiance en retour nous avon eu droit quo voir plus;1
j aime le fait qu il n ait pa besoin abonnement la bague et l application fonctionnent parfaitement ensemble et j obtiens toutes le information dont j ai besoin sans frais suppl mentaires;5
bague qui fonctionner 2 ou 3jours service client contact dans la foul e garantie 92183 aucune r activit apres 8mois change il demandent de renvoyer la bague pour remboursement voir plus;1
une version slim qui fait clairement la diff rence fiable et discr te niveau software le phase de sommeil ne sont pa toujours bien tect e surtout pour l veil en attente une synch voir plus;4
bague ensorcelante ensorcelante avec s pierre de lune et toiles cette bague fait oublier tous me soucis;5
merci circular circular permet de monitorer le cycle de sommeil et suivre l volution de la sant;5
parfait de la commande l utilisation parfait de la commande l utilisation du produit je cherchais une bague avec ce fonctionnalit depuis un moment je l ai enfin trouv e;5
produit g nial ce produit est super il permet de garder un suivi r gulier de sant en plus tre facile utiliser;5
tr satisfait objet pratique et qui fournit de information taill e je recommande;5
facile utiliser et donne beaucoup facile utiliser et donne beaucoup information;5
super produit super produit fonctionnalit top facile utiliser design sympa;5
j ai recu la slim il 4 mois j ai recu la slim il 4 mois la vibration est cool mais la synchronisation est assez longue voir dans le prochains mois suite me diff rent test utilisation;4
excellent produit et service excellent produit service client au top;5
par quoi commencer l attente de la bague un cauchemar j ai accept l envoi que vous avez fait sans mon accord uniquement parce que vous aviez dit que je devais attendre 16 semaines pour le remboursement et je n tai pa r que vous ayez l argent pour rembourser la seule chose que fait la bague mais pa de mani tr fiable c est tecter le sommeil cependant le valeurs sont tr diff rente de celles de mon garmin la fr quence cardiaque est totalement al atoire lors une v rification de mesures en direct elle affiche toujours plus ou moins le me valeurs peu importe si je entra ne ou si je fais une sieste sur le canap jamais en dessous de 50 jamais au dessus de 90 j ai eu plusieurs probl me appairage et il une semaine 4 semaines apr l avoir ue la bague est morte sol tre si n gatif mais cela pourrait il tre pire;1
le bagues le bagues pa encore au point comme s concurrents le bagues circular que j ai depuis 3 mois manque de pr cision en plus le temp de chargement de donn e que je fais le matin prend de plombes l ia kira est pour moi presque inutile c est presque tous le jours le me retours avec l analyse peu approfondie;3
pa satisfaite la bague souvent de beug pa agr able porter il de party abrasive et un bout de plastique est cass et donc il un trou donc vous pouvez comprendre que pour moi la qualit de cette bague n est pa la hauteur de son prix et je vous parle pa du lais de livraison 18 mois bref tr ue j essaierai la bague samsung pour voir;2
triste experience bague est fectueuse triste experience bague est fectueuse deja renvoy e et de mois attente et de nouveau probl de buetooh et le mois passent et rien ne bouge;1
super produit super produit la bague slim que j ai command est vraiment bien elle ne g ne pa du tout je la porte facilement la nuit;4
fuyez j attends le remboursement partiel de bague fectueuse depuis le 06 02 j14 un retour colis pourtant act le 23 01 toujours de r pons standardis e navr sol je comprends nous faisons le maximum bug technique service financier en reste un non respect lib r de engagement crits et parall lement depuis le 05 01 je demande lib r ment le coordonn e du diateur de la consommation dont pend l entreprise ce renseignement pourtant obligatoire ne figure ni sur le site de circular ni sur le cgv ni sur le bons de commande et je n ai toujours aucune r ponse malgr le demandes r p e 2 violation lib r e de lois r gissant le commerce lectronique le service client ne r pond plus pour la r ponse corcular pa la peine en publier une nouvelle type nous somme sol nous faisons le max merci de contacter le service client ou nous n avon pa vos coordonn e lmon num ro de commande est le 2112680573 suite r ponse circular oui je confirme le remboursement apr avoir post cet avis un hasard sans aucun doute;1
beaucoup attente mais satisfaite beaucoup attente avant enfin recevoir la bague aux diff rente probl matiques de l entreprise fabriquer le diff rent composants mais le service client est tr r actif et donne de info jour quand contact la bague fonctionne tr bien je l utilise depuis plusieurs mois et j en suis satisfaite;4
command depuis novembre en stock ce cest pa vrai peut tre il til quelqu un finalement 3eme commentaires et le num ro de commande n tait pa affich sur le 1er seulement oui il sagit de mon mari qui peine vous joindre donc je suis dis que en donnant un avis je nai pa mi son nom car nous somme sur internet merci de lavoir inscrit vous cest pro n h sitez pa prendre contact avec lui avec le mail de sa commande ou rembours le cest mieux ira chez samsung bon apr votre r ponse il agit bien l de l ia puisque le num ro de commande est indiqu ci dessous command depuis novembre en stock ce moment l dans l attente de r ception pour vite la renvoyer et faire rembourser sans l essayer il ont bafou le made france respectez vos client et repondez votre chat ia est insupportable commande de mon mari je ne mets pa son nom ici commande num ro s92149 du 24 novembre 23 j invite le personnes humaines r pondre pappers entreprise circular 850542804 bague ue chargeur cadeau propos en guise de geste commercial pour l attente de 4mois mais oubli dans le colis visiblement sinon gadget plut int ressant et l application est bien faite;1
j ai bien u le kit de sizing et j ai bien u le kit de sizing et bague est bien taille c est pa mal pour l instant r;5
tr content du produit tr content du produit c est ce que j attendais si le chargeur pourrais tre un peu plus pratique merci;4
bague de bonne qualit et ue dans bague de bonne qualit et ue dans le temp je recommande;4
je fais partie de contributeurs de la premi heure ceux qui ont cru en votre vision qui ont investi non seulement de l argent mais de la confiance en retour nous avon eu droit quo voir plus;1
j aime le fait qu il n ait pa besoin abonnement la bague et l application fonctionnent parfaitement ensemble et j obtiens toutes le information dont j ai besoin sans frais suppl mentaires;5
bague qui fonctionner 2 ou 3jours service client contact dans la foul e garantie 92183 aucune r activit apres 8mois change il demandent de renvoyer la bague pour remboursement voir plus;1
une version slim qui fait clairement la diff rence fiable et discr te niveau software le phase de sommeil ne sont pa toujours bien tect e surtout pour l veil en attente une synch voir plus;4
aucun respect de la protection du consommateur cf change pr c dent 05 02 et 12 02 selon la directive europ enne sur le droits de consommateurs 2011 83 ue lorsqu un consommateur ach te un produit en ligne il dispose un droit de r tractation de 14 jours compter de la r ception du produit ce droit lui permet de renvoyer le produit sans avoir justifier de motif ni payer de p nalit ce que j ai fait le 19 01 j ai donc u un mail de confirmation de circular le colis tait r ceptionn et je serai rembours dans le 14 jours c est crit sauf que mon dossier beau tre trait circular ne se conforme pa du tout s obligation l gale car une fois le produit retourn l article 13 de la directive indique que le vendeur est tenu de rembourser tous le paiements u du consommateur compris le frais de livraison standard sans retard excessif et en tout tat de cause au plus tard 14 jours compter du jour il est inform de la cision du consommateur de se r tracter et ce jour 13 02 je n ai toujours rien et circular beau argumenter hier que trait ne veut pa dire que l toujours ce que l souhaite car il de r gles et de pratiques pr cis suivre bon courage c est le comble rien ne le douane de se conformer la loi et donc adapter leurs pratiques la loi et pa l inverse et si ce n est pa un forum quelqu un ou circular qui semble plus r actif sur trustpilot que via le service client classique pourrait il communiquer le coordonn e mail du diateur de la consommation dont pend cette entreprise info qui n est selon circular toujours pa communicable malgr me demandes r p e peut tre que cette institution saura le obliger se conformer leurs obligation l gale ou tout autre conseil autre que le niaiseries st r otyp e du sav et pour info toujours la commande 2109658059 15 02 alors circular vous avez effac votre r ponse hier vous avez contact un juriste de votre boite qui vous remis la te l endroit et vous expliqu que dans la start nation vous devez vous conformer vos obligation l gale donc je r question qui n au final pa eu de r ponse quelles sont le coordonn e du diateur de la consommation dont pend votre entreprise je vous rappelle il en tait besoin que la directive 2013 11 ue l article l 611 1 du code de la consommation france et l ordonnance n 2015 1033 du 20 ao 2015 et cret n 2015 1382 du 30 octobre 2015 france imposent aux vendeurs en ligne de communiquer le coordonn e du diateur de la consommation ensuite la temporalit du recours regarde je g rerai sans vos conseils 19 02 2024 je confirme le remboursement effectu ce jour je confirme aussi tous me crits pr c dent le cart volontaires et r r de cette entreprise envers s obligation commerciales l gale je vais conseiller me proches eux aussi en difficult de remboursement de venir le tailler sur cette plateforme seule faut il croire capable de faire au final et tardivement changer votre attitude;1
c est un produit qui ne r pond ni ne c est un produit qui ne r pond ni ne correspond la description qui en est faite r ception plusieurs mois apr la date initiale autonomie de moins de trois jours en mode performance en tant gentil ne tecte pa certains r veil nocturne ne sait pa comment est calcul le niveau de stress toute la partie calibration de la bague est en anglais si r gle la bague sur une autre langue bref une belle ception par rapport la pr sentation qui en est faite sur le site web;1
de gros voleurs de gros voleurs arriver avec un probl de taille produit plastique cheap et cher retour sou 7 jours pour attendre un remboursement qui ne viendra jamais fuyez 4 mois que j attend le remboursement c est une honte entreprise qui rite de couler;1
produit inexistant depuis bient six mois je suis dans l attente une hypoth tique livraison j ai command en septembre la premi version de la bague avant qu elle soit renomm e en mod le pro depuis l arriv e de la version slim que l aussi propos acqu rir prix r duit la bonne blague lors de commande il tait pr ci que le livraisons auraient lieu en novembre j ai h sit et dommage que je n ai pa couvert avant le avis de client arnaqu sur ce site cela aurait vit de l tre mon tour cette soci pr sent e comme fran aise avec une de soi disant meilleures exp riences de bagues sant connect e n est pa rieuse elle vend de produits qu elle n pa en stock ou pa encore fabriqu et propose r guli rement de ventes qui durent quelques jours je suppose lorsque le cash commence manquer dans le caisses et elle n envoie jamais le article n il pa moyen de poser une plainte collective contre ce type de pratique c est quand plus de 300 euro la bague vraiment lamentable;1
surement une arnaque pire entreprise laquelle j ai pu avoir affaire apr avoir repouss sans cesse la livraison pendant 6 mois j ai demand un remboursement bien sur il ne voulaient pa rembourser le sizing kit puisque je l avais u j ai du faire une demande de remboursement sur paypal et fait 1 mois que j attends le service client est en anglais seulement et le 3 4 du temp c est surement un bot qui r pond je commence croire que jamais je ne serai rembours edit du 07 03 2024 ce jour je n ai u aucun remboursement de la part de circular pr de 4 mois apr en avoir fait la demande je n esp plus rien de cette entreprise edit du 09 06 2024 j attends toujours mon remboursement et le support sort toujours de oui je comprends va contacter le service financier il vont occuper de vous va bient faire 7 mois que j essaye de faire rembourser 52 mail avec le service client bon courage si vous avez achet chez eux;1
marque fuir marque fuir aucun respect pour ce client un service client plorable j ai envoy 2 mail sans r ponse aux troisi mail j ai u une r ponse car bague est en panne apr presque 1 mois change par mail pour demander une r paration demande toujours attendre qu il peuvent r parer distance jamais vu un service client aussi nul dommage pour une marque fran aise samsung annonc sa bague je sais ou je vais mettre mon argent la prochaine fois;1
arnaque arnaque ne pa commander chez eux vous allez perdre de l argent;1
cocorico cocorico doit tre fi une entreprise fran aise qui prends s client pour de imb ciles bague command e octobre pour livraison novembre ce qui est j un lai important pour ce type de mat riel et toujours rien u mais le pire n est pa l le support est une catastrophe aucun contact humain possible sans passer par une ia bile et incapable de fournir de r pons sur le lais que ce soit par chat ou par mail c est la chose dans l absolu je pourrais comprendre de retard de production mais un tel suivi client est intol rable j esp que cette bague si je la ois un jour serum au moins la hauteur;1
fuyez c est une arnaque fuyez c est une arnaque j ai pay et command bague il 1 et demi et toujours pa livr personne ne r pond aux email fuyez;1
fuire plus un que j attend bague plus de 2 mois que j attend le remboursement maintenant ce sont soit disant leurs remboursements qui ne fonctionnent pa et je doi passer par paypal demande sur paypal faite quel delai vont il encore annoncer fuire j ai u la bague connectee oura en quelques jours;1
la cata commande r ali e en janvier 2023 toujours rien u le service client ne fait aucune com et aucun suivi rarement vu un truc pareil modification de mon commentaire suite votre r ponse 3 mois apr mon commentaire pour dire de mettre un message au service client ce que j ai bien r fait au moins 5 ou 6 fois j ai fait hier une demande de remboursement et annulation de commande 12 mois apr l avoir pas e et sans n avoir jamais rien u je noterai ici le r pons que j obtiens;1
proscrire presque aucun suivi aupr du client apr quelques mois de passement de la date de livraison pr vue r ponse du service la client le apr plusieurs communication remboursement du produit lent long et qui prendra plus de 1 mois;1
fuir commande pas e il deux mois et pa de nouvelle du vendeur service client c r fuir;1
plus un toujours rien pr command en f vrier 2022 avec paiement int gral et toujours rien date sans cesse repouss e pa de r ponse fuyez;1
exp rience client catastrophique j ai command une bague en mai 2022 ensuite un peu comme tout le monde j ai attendu tr longtemps jamais aucun update de circular qui se f ouvertement de s client chaque fois que je leur crivais il disaient que je recevrais mon colis le mois suivant puis j ai craqu demand un remboursement au bout de plus un j ai du insister j ai u de r pons en anglais en fran ai toujours copi coll jamais aucune excuse pa un bonjour ni un merci rien en plus tre l une de pires entreprises que j ai pu voir je n ai jamais vu un service client qui se moque aussi royalement de la satisfaction de s client bref fuyez si votre achat se passe bien il ne feront pa long feu ce rythme et il font faillite plus appli qui va avec la bague;1
peu professionnel une anarque bague command e depuis un de retours chat quand question po e mais une date de livraison sans cesse repouss e si la derni date donn e la bague n est pa livr e demande de remboursement;1
incapacit de livrer command un anneau en juin 2022 et toujours pa livr le lais n arr tent pa tre repouss le r pons de leur support sont pr format e et irrespectueuses de leurs client j ai demand un remboursement;1
arnaque arnaque le 30 03 2022 j ai command et pay le mod le pour la taille 13 99 apr le avoir u j ai command cde1958690335 et pay le mod le finitif le 10 06 2022 267 99 je n ai toujours rien u lorsque je demande de information je n obtiens aucune r ponse j ai arnaqu de 281 98 fuir j ai effectivement livr mais le 15 08 2023 soit 1 5 an plus tard la bague ue ne fonctionnait pa apr bien de tractations promis de livrer une bague nouvelle version courant janvier 2023 il reste 15 jours wait see;1
rien recu alors que la commande date du 27 02 2022 comme beaucoup j ai l impression toujours rien u alors que j ai command bague le 27 02 2022 aucune communication aucune r ponse aux demandes un tchat sur le site qui ne sert rien aucun moyen de demander un remboursement fuyez;1
bonjour bonjour part le probl me r current concernant le remont e information de la bague l application il serrait souhaitable de pouvoir modifier manuellement le heures du coucher en effet en ca inactivit du soir devant une mission de tv la bague passe en mode de sommeil ce qui donne au matin de fausses information de notre nuit excellente fin apr midi;2
pa satisfaite la bague souvent de beug pa agr able porter il de party abrasive et un bout de plastique est cass et donc il un trou donc vous pouvez comprendre que pour moi la qualit de cette bague n est pa la hauteur de son prix et je vous parle pa du lais de livraison 18 mois bref tr ue j essaierai la bague samsung pour voir;2
