"CleanText","Rating"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"so far and i have my ring since so far and i have my ring since december there is nothing negative to say the only thing is that i paid for an express delivery and that did not work out as i had to wait the normal shipping time other than that i have no complaints so far the app is good i maybe wish it would show more workout options and maybe even skin temperature during the day and not only while sleeping overall i am very happy with the ring as of yet","4"
"works great and looks good date of experience february","5"
"fantastic company fantastic company the whole ordering process was completely smooth the stated delivery times were adhered to the ring is a super product very well made and all functions have been working for weeks without the slightest problem i am delighted and have already bought additional rings for the family in the meantime","5"
"i expected better the ring looks good and fits perfectly the app is poorly translated to finnish and spo shows false when i tested also the rates with a real medical device i expected better quality with this price","3"
"after the first month after the first month i can say the ring experience is great easy to use detailed and easily understandable great to have a sizing kit before purchasing the ring customer care quickly answer the shipment is not the fastest especially compared to famous brands but quick enough","5"
"good good data and ring looks nice only downside is that battery life is more like days instead of","4"
"the ringcon is perfect to wear and the ringcon is perfect to wear and make a great job i like the app where you can see all important health topics","5"
"you don t need anything else best product to buy","5"
"network connection problem network connection problem i like the features but if it doesn t work it s terrible after the last update i can t get an network connection please fix that","3"
"it tells me all i need to know about my activities in the day it tells me all i need to know about my day","5"
"ringconn has exceeded my expectations ringconn has exceeded my expectations since the moment i placed my order the ring itself is amazing it has far more features than i thought it would have and it is incredibly useful for me in addition the price is great the customer service is fast and helpful i am recommending this product to all of my clients and friends","5"
"sort of good i bought the ring with the hope of replacing a monitoring band for sleep and stress tracking the experience has been ok ish it tracks your pulse and blood oxigen quite accurately also stress during the day is pretty accurate when it comes to sleep tracking that s where things take a turn for the worse while it is quite good in identifying when you go to sleep it makes the difference between sleeping and just lying on the couch watching a movie the actual sleep parameters i find are quite off you generally wake up to a sleep score of over even on bad nights hrv during the night for me was quite unchanged whether i had a relaxation day or an intense workout day with lots of work besides it it generally overshoots both rem and deep sleep undershooting awake time activity tracking is limited to walking running and biking and only if location is turned on this last part for me was enough reason to not use it as an activity tracker on the plus side support is really fast on answering questions and addressing problems however i do not know how much of the feedback they use for improvement there is lots of potential in this ring but some of the aspects really need atention","3"
"great response to suggestions and improvement request feedback product worked very well i wear it all the time except when charging excellent response for improved sp calibration in comparison to my fda approved medical device i was so happy with it i gave the first one to my son i bought it as soon as it was available and upgraded to the newest version well worth the money","5"
"sleep apnea monitoring it have got a very good sleep apnea monitoring much lesser on activities and sports but very good for sleep monitoring and heart rate variability monitoring it can even detect if u are going to be unwell for you to get more rest and recover","5"
"well made well made good battery life","5"
"it does not track sleep accurately it does not track sleep accurately","2"
"short battery life my ring only lasts to days on a full charge the main reason i purchased this ring is because of the battery life very disappointing i already wrote to customer service i told them of the issue they sent back some stuff i could try but none of it worked","3"
"great company product i secured my first ring through the ringconn kickstarter program loved the ring but unfortunately i lost it after a couple of months during the campaign and right through the loss of my ring ringconn customer service was readily available and most helpful they returned communication quickly listened to my concerns and suggestions and were professional i did order a replacement ring with a discount and was very happy with the process about weeks after it was received the company updated the ring software with a find me feature a little late to find my ring but they listened and recognized a need and improved for their customers well done awaiting the update for blood sugar and blood pressure","5"
"great customer support made a mistake with the order and they responded quickly and handled it for me shipment came perfectly on time and i had no issues here","5"
"love the ring and the app love the ring and the app it has really helped me track my sleep and get good results","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"did my research there s so many rings out there they all claim to be the best ringconn has the market cornered the shape of the ring is incredible it s so comfortable you don t even know you have it on and i hardly ever charge the ring for days wow does it work great thank you ringconn doug","5"
"i bought two rings i bought two rings i can wear my ring a long time although i find it helpful to move it to the other hand but my wife s experience isn t going as well as mine rings should come in half sizes and be easily exchanged","4"
"could be made of better quality and the could be made of better quality and the app could be more user friendly but other than that it s pretty accurate","4"
"excellent product excellent product i t has been a great aid in resolving my sleeping issues the only recommendation would be to include fahrenheit with the temperatures","5"
"love my ring i love the ring it is lightweight and looks good the battery lasts a long while and charges quickly the data given is great i do think the app could give some more insight and be upgraded but i still enjoy it","5"
"good customer support great ring good customer support excellent product","5"
"it s a dream to have this wonderful it s a dream to have this wonderful ring with it it is very easy to check all my activities and even at night it measures also my body perfect","5"
"missing component i wish there was a component that would track low intensity workout instead of solely going off of heart rate i would like the technology to keep advancing though please continue to update it has a lot of potential","2"
"ring definitely worth it ring works as advertised is comfortable and lightweight and seems quite accurate would highly recommend","5"
"ok but could be better connectivity glitches sometimes leaving data gaps i had some issues with ending walking exercise i snowboard and indoor bike there is no way to log this and heart shows as outliers when i do these activities sleep logging is frequently off recording reading time in bed as sleep or light sleep when my brain is churning my rem sleep seems low no matter what i do so i have to wonder how accurate this thing really is i recently had the flu and the device logged abnormal temperatures which would be explained by the flu rather than the suggestion that i may have a metabolic disorder it seems like it would be simple to include an over health status log as well as regular weight tracking you have a lot of potential in this device but it could be so much better and useful","3"
"i just need to be able to sync this i just need to be able to sync this with my fitness pal","4"
"my experience has been great my experience has been great after much research i am so glad i chose ringconn beautiful and light and the app is so easy to use and no monthly fee highly recommend","5"
"after it finally arrived good purchase after it finally arrived i have worn it daily battery life is phenomenal the interface is clean and simple to navigate comparing it with the apple watch and ifit biking monitor it appears to be very accurate i bought it specifically to track the improvements of my sleep apnea after dramatic weight loss overall a good quality product customer service is slow as is order fulfillment if these issues don t bother you get it","5"
"it s comfortable and stylish it s comfortable and stylish i love all the information it provides","5"
"fast delivery and the ring is very fast delivery and the ring is very nice and operates to my expectations great battery life and excellent vitals tracking i wish there were more exercise option s available for use","5"
"this was a great purchase i wish that we could rate in halves this is a great ring so far definitely a solid stars to date i d like to have more control with changing parameters step expectations and better sleep tips the battery life is easily near two weeks making it great for trips away we did purchase the charging base that easily lasts separate charges i purchased this for my wife i d definitely purchase another ringconn ring for myself if coupons were given with each purchase i highly recommend this smart ring over the others as no monthly subscription is required and the app that comes with ringconn covers all the bases","5"
"customer service after i hadn t heard that it was shipped for christmas i called and the person on other end made sure to track it down i did receive it a day before christmas it was so important great customer service","5"
"no subscription needed no subscription needed ring is light and feels good sizing is slightly different than sizer rings that shipped before i got my actual ring great experience so far","5"
"great insight no subscription battery life is great fit is good as is scratch resistance","5"
"great product and highly recommended great product and highly recommended for anyone that cares about their health","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"excellent tracking device excellent tracking device","5"
"the ring seems to do a great job of tracking sleep the ring seems to do a great job of tracking sleep i find that it mostly tracks with my memory of each evening i hope the heart rate and blood oxygen numbers are accurate as i am using those for tracking sleep apnea events i would appreciate an easy way of getting the data to a computer for better and more detailed analysis while i wear the ring all the time i do not find much value using it while walking and working out at the gym my apple watch is easier to use and provides more functionality for these activities","4"
"easy ordering process and delivery easy ordering process and delivery","5"
"the packing is great and very the the packing is great and very the overall information is very informative there are some aspects of the things the ring tracks that are confusing as it doesn t really explain what it means","4"
"i really enjoy the ringconn i really enjoy the ringconn but after comparing it to the oura ring for over a month now the difference in sleep detection is way off most often it will be off by hours i do notice the heart rate is very close to the oura ring and apple watch it is almost spot on with my pulse ox just my biggest complaint is the sleep detection once i adjust the time manually the rem and deep sleep are about of the time very similar to the oura ring the one benefit of the ringconn though is the no subscription it is a one time buy and that s it for that i have to change my original rating of stars to stars","4"
"bought this for my wife and she no bought this for my wife and she no longer wears it the ring does not measure accurately when she is working out","1"
"love it love it much better than my previous years using oura","5"
"i was having problems with my ring not connecting and was quickly sent clear instructions how to solve the problem e was having problems with my ring not connecting and was quickly sent clyin","5"
"great ring i had another ring product ringconn is so much better","5"
"ringconn is not very accurate ring is not very accurate with steps and distance sleep monitoring often says i had a great night of sleep while in reality i struggled and was up all night not too happy with the product also wished it monitored more activities than just the three options my apple watch does a better job so i ll go back to wearing that","2"
"incredible service incredible service the sizing kit and the ring arrived on time to mexico all the package in good condition the ring is so nice i liked too much ringconn is a good option too tried if you want price quality the only thing is that the option to register training is limited to options","5"
"the ring is perfect the ring is perfect beautiful and with a great app measures are reliable and precise i m pleased by my new ringconn","4"
"superb product ease of doing business with you and the additional info you send out thanks a million for the superb service you provide it is greatly appreciated","5"
"had a great experience with their had a great experience with their customer service my wife and i both had the same issue during the holidays as others that purchased gen rings with gen sizing kits ring size difference after explaining our issue the team went out of their way to send us the correct sizes and prepaid for the return shipment of the original rings we can t be happier with the product s performance and look forward to future enhancements","5"
"it s been over a month and i still it s been over a month and i still haven t received my ring","1"
"i loved the first gen but gen is even i loved the first gen but gen is even better enjoy the sleep data","5"
"great battery life great battery life good interface and detailed information also super light","5"
"super disappointed i loved the ring at first loved the data and keeping track of my health but after six months the battery will no longer hold a charge and it is basically useless i contacted ringconn and they insist that i do a bunch of troubleshooting and track data for two weeks to prove that it s not working they refuse to replace it until i ve done this and i have my doubts that they will replace it even then i guess that s the risk you take when you try a new product that hasn t been around long enough to really test i m so disappointed by the quality and lack of customer service","1"
"i just feel like this ring doesn t do i just feel like this ring doesn t do as much as i thought it tracks all the right things but doesn t always stay well connected to my phone which makes me question accuracy also a competitor has the option to be woken up when in light sleep rather than deep sleep and if that could be in the next update that would be huge for me i would be open to more notifications too because i feel like i ve only gotten them when the battery was dying which also doesnt seem to last as long as i expected but i have only charged it once so far","2"
"the sleep tracking seems to be good and the sleep tracking seems to be good and the main reason i bought it it looks good also and is fairly scratch resistant the heart rate portion is absolutely horrendous i use a heart rate sensor when riding my bike and the ring is not even remotely close like bpm off when i m on my bike my ring thinks i need to move lol it makes me wonder how good anything it recommends could be when the heart rate which seems like a basic function is off so bad","3"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"keeps an accurate account of your body keeps an accurate account of your body and sleep","5"
"ring conn gen is fantastic recording ring conn gen is fantastic recording info for my medical needs","4"
"the ring and the information i receive the ring and the information i receive from it is amazing this is not a star because getting started was not a pleasant experience better instructions for people who are not techy would be much appreciated","4"
"ringconn is fantastic this ring tracks vital statistics and helps me understand what is going on with my health it also motivates me to be more active and to pay attention to my sleep it provides an at a glance view of how you are doing and it also has a more in depth view of each area it shows what is considered normal so you can see if there are any potential problems i highly recommend this for everyone","5"
"i love it i love the ring it s super lightweight so you barely notice you re wearing it and the data is phenomenal i was tired of having an extension of my phone on my wrist so i switched to an analog watch but still wanted to track my health stats so this is the perfect solution my only complaint is that i had no idea it was coming from hong kong maybe that s my fault for not reading more details so it took a whole month to get to me i m in canada since i didn t already know my size if i had known my size i think it would have taken half that time but it was worth the wait","4"
"within a week i was loving the ringconn within a week i was loving the ringconn gen i had been using an apple watch but could only wear it overnight because of iteration to skin i can wear this ring all the time and then also can have it do sleep apnea assessment which i have but i like to track issues for when i m not wearing my cpap no regrets definitely recommend","5"
"i am very happy with the ring i am very happy with the ring and the app i really liked that the app includes spanish in its language settings and is very clear i love the product","5"
"pleased i am basically very happy with the ring it looks like and provides more useful health info than my apple watch and battery life is incredible","5"
"i upgraded from gen and wow i upgraded from gen and wow this ring is so light and beautiful i love the upgrade in accuracy technology i never take it off and it still makes it through weights and dishes","5"
"great product and service date of experience november","5"
"i wanted to keep track of my sleeping i wanted to keep track of my sleeping patterns as well as steps each day don t know how to set it for all the features but it does a good job of giving the information i bought it for comfortable and nice looking","4"
"i miss more training option i miss more training option cycling running indoor running an vikings is to leas what about gym yoga or pilates horse riding the rest is fine","4"
"great product harry potter addict great shipping great customer service overall great","5"
"customer service did not respond to the customer service did not respond to the questions i asked they responded but with general responses after lengthy delays in receiving my order and no delivery in sight i asked to cancel they said they would refund a delivery fee i had to ask them to refund the entire order fee since i never got my order from them","1"
"info given by ringconn app is very info given by ringconn app is very relevant and is helping me be a healthier person my quality of sleep has also greatly improved","5"
"horrible horrible never received my producer and eventually just canceled the order after about a month of waiting","1"
"a wealth of data a wealth of data but requires interpretation as a physician i can piece together all the data and draw conclusions but i can see how people may find it difficult to interpret and find the ui complex","4"
"not enough types of exercises to choose not enough types of exercises to choose from so the evaluation may not be accurate i swim minutes on monday minutes on wednesday s and minutes on friday tuesdays thursdays and sundays i exercise for minutes on a pilates reformer machine but there is no place to inputting on the ring conn app","3"
"sleep function is terrible has never sleep function is terrible has never recorded over four hours in weeks","1"
"love the in depth specific info love the in depth description of information sleep info even noticed my breathing difficulties due to allergies i am amazed","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"great value great value ai need to be more integrated","4"
"message questions never get responce i ve asked a number of times when will more workout routines be added what is in future releases and what time frame never get a reply","2"
"doing what i wanted it to do seems to be close to the steps count on my garmin vivoactive i have sleep apnea and an inspire implant and use an oxygen monitoring ring and this is another tool to monitor my sleep apnea and the ring seems to be capturing events so far this has been a useful tool for the reasons i use it and is adding to my arsenal of health monitoring devices i m happy with it and my husband will probably get a gen ring also","4"
"my ring has been out for delivery for my ring has been out for delivery for many days and i have not gotten a satisfactory explanation","1"
"got it for sleep tracking and it works got it for sleep tracking and it works great also the silver looks nice only gripe is that the ring is slightly bigger than the sizing ring and there are no returns or exchanges however fit is okay a little loose but stays on","5"
"thank you for the product that thank you for the product that stimulates healthy roles and we hope you will add exercises and recovery status","5"
"good overview good overview helpful information and analytics","5"
"does not work does not work would like to return","1"
"love my gen so far so good as i haven t had it long the data is comprehensive the app is easy to use the feedback is great i am adjusting my day accordingly to the information i receive i m really enjoying it","5"
"i compare garmin instinct x solar a i compare garmin instinct x solar a ringconn gen sleep and steps are better count with ringconn","5"
"great ring unique sizing not so good shipping the ring is fantastic with amazing tracking abilities i love that it tracks pretty much everything my smart watch does but in a small package that doesn t stand out the fit is a little disappointing because of sensors and shape i had to get a i m a normally since there are no half sizes i find myself switching fingers throughout the day as my fingers change the one big let down from me was shipping the site said days for the sizer but nothing on the ring itself i paid for expedited shipping and it took weeks to get how long is normal shipping if you can t expedite at least refund the extra shipping fee or notify the customer it took a week from the package tag being created to even leave hong kong","3"
"i like the ring but wish it had more i like the ring but wish it had more types of exercises to choose from the list is very limited","3"
"great ring the ring sizer came right away then the ring came within days of my order i love the ring and the app is easy to use it gives me great information my only disappointment was that it didn t come in rose gold which i really wanted then found out it was released weeks after i got mine gggrrr i wish they would have given the release date in advance","5"
"awesome does exactly what i want it to do bought it because i wanted something small minimalistic to track my heartrate during normal life and exercise and it is exactly what i wanted expected i have not yet found a part i do not like would be nice if i could integrate it more in my android add the ring power to the status bar or add some information on my lock screen but that s not a must and imo not the fault of ringconn d","5"
"response time i got a response once every hours sometimes even hours so it took forever for me to get my ring exchanged","2"
"there s a lot of information with your there s a lot of information with your ring and i m still trying to navigate the info","3"
"great device but needs some improvements i like the ring and i m comparing it to previous oura witch to be honest it s much more expensive so the app is nice with a lot of data the design has place for improvement however what i don t like is how nap detection works sometimes it does some time it doesn t and you either sleep for minutes it s never between","4"
"top notch customer service this is the second ring i ve bought the first was for my wife who is extremely pleased with it this second one is for me truth be told l had a lot of problems receiving it indeed somewhere along the shipment line it must have got lost however the customer service was absolutely top notch and after having made the necessary verifications a new one was sent out very kind and friendly service as for the ring itself the info is very useful and interesting to have and actually makes a difference to some habits one might have very good","5"
"straight crap straight crap doesn t even hold a charge for a whole day we ve tried letting it sit on the charger overnight before wearing it for and it dies so fast even tried to reset reboot and still dies so fast i spent money on this product over a year ago for about when the black friday deal was going on now it won t even charge at all died after three hours of wear today and it s been sitting on the block for a few hours and nothing straight crap and disappointed on wasting my money on this","1"
"great product with on demand features great product with needing the on demand o measurement and heart rate as well good response for inquiries on ring app easy to understand and work hoping for bp measurement in future updates","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"ringconn gen fantastic ring fantastic product the ringconn gen was received quickly as well as the sizing kit over christmas new year the actual ring is great data gathering is excellent and very durable hardly a scratch in weeks of daily wearing only issue for australia is the use of aramex for postage and they did not require signature for delivery so just had to be aware throughout the planned day of delivery","5"
"battery life and the software is pretty battery life and the software is pretty good what i would like to see added are links to other fitness and health apps such as strava for example if i ride a peloton bike indoors there s no way to tell the ring as only three sports are listed","4"
"in accurate hr data during exercise extremely difficult exchange approval process in accurate hr data during exercise hr measured does not go above bpm when i am obviously breathless and apple watch measures bpm i also purchased another ring for someone else and needed an exchange it was exceptionally difficult to get an exchange approved and to get shipping label for return as well as to receive the tracking number of the new ring i had to jump through a lot of hoops to get what i needed it was very unnecessary and a bad way to run a business","2"
"i was still able to order a ring when i was still able to order a ring when it was being discontinued","1"
"sleep monitoring is good activity monitoring not so good the sleep monitoring seems to be very accurate and the information the app shows in every aspect is very important in order to make changes and adjustments to your lifestyle i just wish there were more options of monitoring your data while one is working out i don t run outdoors nor do i do any cycling which are the main activity monitoring modes but i do the elyptical machine indoors and other physical exercises that the ring cannot fully translate as a work out session sometimes the step measuring does not seem to be fully accurate also","4"
"excellent device with some areas to improve it s an amazing device but still room for improvement some areas to improve are more exercise options like rowing automatic exercise detection connect to other devices to improve accuracy devices like under mattress sleep tracker blood pressure monitoring or smart watches and alike more skins for example wood or engraving on metal sheet positive advantage smaller size battery no subscription battery case value for money excellent sizing kit exact replica of ring","3"
"arrived fast arrived fast i am very pleased with the ring and the info it gives exactly what i was looking for","5"
"game changer for smart wearables i ve been using the ringcom smart ring for a few weeks now and i m beyond impressed the design is sleek lightweight and incredibly comfortable i often forget i m even wearing it the health tracking features are spot on providing accurate insights into my heart rate sleep patterns and activity levels what really sets this ring apart is its seamless integration with my devices the battery life is outstanding lasting several days on a single charge and the app interface is intuitive and easy to navigate if you re looking for a stylish and functional alternative to bulky smartwatches the ringcom smart ring is a must have highly recommend","5"
"really enjoying my ring really enjoying my ring the sleep app is very helpful along with my vital signs love to see those steps add up as well","5"
"first impressions after a couple of weeks the battery life if great as you only need to charge every one to two weeks the ringconn team got back with me in a reasonable amount of time when i submitted question through the app i would like to see improvements in the indoor activity tracking as it is not as accurate as i expected the ring fit and comfort is great and i look forward to future app updates","4"
"great customer service date of experience january","5"
"my ring simply doesn t accurately track based on my experiences over the past two weeks of continuous use both during the day and at night i have some concerns about the ringconn s activity tracking accuracy specifically i ve noticed that the sleep tracking data appears to be significantly off for example on the first two nights despite getting nearly hours of sleep the app recorded only about half that duration i initially expected that ongoing use might help refine the sleep tracking algorithm but so far the nightly data has not improved for additional context i primarily wear the ring on my left index finger and occasionally on my middle finger where it fits perfectly as a comparison i monitored my sleep with an apple watch which consistently recorded around hours of sleep each night this contrast between the two devices leads me to question the overall reliability of the ringconn in tracking sleep and daily activity accurately","2"
"customer service is the very best customer service is the very best i was able to communicate by phone and email","5"
"poor customer service after initial order they sent me the wrong size made me jump through all these hoops to return it including different photo shoots of the product days apart i ve been emailing asking for them to send me the size i ordered been about a month now still no new one on the way the customer service after the initial order is terrible","1"
"so far so good i love the battery life the look and how easy it is to read the summaries however i do wish that there are more exercises you can select from that is the only downside i see so far","4"
"had st generation and batter would not had st generation and batter would not hold a charge sent me nd generation for a discount price","5"
"very responsive and helpful very responsive and helpful","5"
"one of the best purchases i have made my ringconn took me to the next fitness level it has really helped me to understand my sleep and exercise patterns it is comfortable and stylish great product","5"
"to get the ring it took forever to ship to get the ring it took forever to ship and receive unfortunately the size was wrong and had to send back to get it exchanged today it s been almost weeks since i started my return process and still haven t received a notification saying it s been shipped incredible and ridiculous the amount of time you guys take to send customers their orders","1"
"a great buy i am very much satisfied","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"i mean you weren t able to fix my i mean you weren t able to fix my problem but did allow me to return the ring however it s been a day and i m still waiting the return label that i was told would be sent to me","2"
"great customer service communication date of experience january","4"
"great experience so far great experience so far as it collects more of my data its insights are getting more accurate the platform is fairly intuitive and the ai feature has potential","5"
"exceeded my expectations the ring is comfortable reliable and informative i have been really impressed by how well it tracks my data and i am now using the ring instead of my apple watch i have been particularly impressed by how it sets my daily goals and tracks my sleep quality the only thing that could be improved is how well it tracks my exercise","5"
"i love this ring i love this ring is small easy to wear and cool health tracking i wish the app has a partner with other app or an option to include daily meals to find a way to track vitamins etc and how could i improve on my meals","4"
"i really like the ring i really like the ring it is comfortable and most of the time i either don t know its there or it gives me something to fidget with i do wish the values has a little more information to understand them better you get a stress reading but how is it determined the sleep is pretty accurate for me activity is accurate but while doing activity the heart rate function doesn t seem very accurate overall a good product and i m enjoying it","4"
"it s a long time from demand to it s a long time from demand to receive the ring","4"
"sleep tracking rocks i have had my ring for two weeks now and am very happy with it i recently had major surgery and was concerned that my sleep was sub par my gen ring has proven that my sleep is better than i thought i am very active around our property and the rings finish has been extremely durable i would by this smart ring again","5"
"love the ring love the ring goes into pretty good detail however i would love an update similar to the ultra human which tells you your reasoning for stress and recommendations for caffeine intake accordingly also lacking different types of activities to select from which is something i was unfortunately expecting but have not seen","4"
"data is accurate data is accurate ring looks great price is right excellent app and best of all no monthly subscription","5"
"the ring works great the ring works great app is thorough and easy to use holds charge several days","5"
"ringcon is a scam i would never purchase an item from this company again and will do anything within my power to urge anyone i know in the wellness spectrum to do the same i was assured i would have a ring available in my girlfriend s size for christmas i paid and made the order and then was told the day after christmas they are no longer making her size or model this was not communicated clearly judging from your instagram page it seems i am not alone in my plight","1"
"good ring with lots of insight shipping took a little longer than expected but everything was well packaged the ring is good and the app is user friendly with a lot of insight the sizing kit is accurate to the ring as well the ring itself is very lightweight i hardly know i m wearing it i think it s a great alternative to oura i could not justify the price and monthly subscription and this ring seems to do it all without as high of a price tag","4"
"vital stats i bought the ring for tracking vital statistics and sleeping information it has given me some interesting insights","4"
"well worth the price i wanted a smart ring because i can t stand to sleep with my smart watch on i received a ring for christmas but it was a cheaper one it worked for a few days then wouldn t connect to my phone at all i researched and decided on this ringconn i have had a great experience with it and i love all the information it gathers for me i highly recommend it","5"
"this ring is awsome this ring is awsome it gives informations not just about how many steps a day i make but also gives informations on sleep apnea mood stress etc it might not be exact on the steps i make depending on what i m doing but it makes me want to move walk exercise and that s good for my health and the charge last for at least days so i can wear it all day long i am really satisfied","5"
"pro and cons the sleep tracking is quite accurate and stable compared with many other trackers the heart rate monitor too the app is just right simple and not overwhelming it doesn t feel bulky wearing it the step tracking is actually very bad sometimes i get up in the morning i get to the kitchen and i have steps counted the exercises are very very limited there is nothing about anaerobic exercises such as bodyweight i hate the fact that i need the charger to exit airplane mode in it shouldn t be i can t wear it while welding which is a big part of my job and my phone drains the battery looking for the ring if i put it in airplane mode i need to bring the charger with me but most of smart ring wearers do it because of the very small size of it and if i need to bring the charger at work it loses part of the porpoise overall a great product","4"
"great product great product excellent service and fast delivery","5"
"great info from a ring love it provides all the information i want sleep data vital signs including oxygen saturation and steps i also love the sleep apnea data i had a garmin forerunner but i find the ring more comfortable i wore both the ring and watch for days and the stats from both were comparable","5"
"excelente dispositivo excelente dispositivo","5"
"the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features and or fix bugs the rinsee more","5"
"the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since there s no monthly fee the app shows some fun stuff coming on the horizon for the asee more","5"
"love the idea of the ring somethings to note it gets scratched very easily and i m not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","4"
"still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesn t take temp on demand only when sleeping other than that i love the purchase","4"
"my ring finally arrived and the my ring finally arrived and the packaging was impressive it s early days but so far i am very pleased with the overall functionality and supporting application key to greater usefulness going forward will be the addition of a much wider range of activities for tracking ideally the ring could sense activity levels and start tracking on its own hopefully the company doesn t make the mistake of its predecessors and start to try and figure out how to get more money out of us with subscriptions unless there is significant value add","4"
"great product bought this as a birthday gift for my husband who is gives me great piece of mind knowing we can check his phone for all of his vitals would highly recommend","5"
"easy to use easy to use lots of info","5"
"thin and light fitness ring this ring is so thin and light compared to others on the market and battery lasts for days i love it perfect for what i was looking for with cheaper and thinner ring without a subscription but still great quality the only thing i will say though is that it is a pretty bright brassy yellow gold color rather than some of the real gold i have but honestly not that annoying","5"
