"Title","Content","Rating","Date","Author","CleanText","text_length","word_count","exclamation_count","question_count","capital_ratio","polarity","subjectivity"
"Lightweight, effective ring!","The RingConn smart ring is indeed so light you quickly forget it. Its measures are quite accurate and similar to other famous smart watches. I'm just disappointed with the fact that it doesn't sync with Google Fit as announced.","4","2025-04-18T17:37:12.000Z","","the ringconn smart ring is indeed so light you quickly forget it its measures are quite accurate and similar to other famous smart watches im just disappointed with the fact that it doesnt sync with google fit as announced","222","39","0","0","0.030837004405286344","0.15869047619047622","0.604404761904762"
"Daily Tracking is Easier","Good product, accurate tracking with extra useful info. AI sleep assistant goes unused though.","5","2025-04-18T16:36:14.000Z","","good product accurate tracking with extra useful info ai sleep assistant goes unused though","91","14","0","0","0.031914893617021274","0.35000000000000003","0.33333333333333337"
"I am on about week 3 of using the ring…","I am on about week 3 of using the ring and am loving it. It is easy to use and I'm amazed at the amount of information that it is able to track. So far my only suggestion is that it would be helpful if there were a marking on the outside of the ring, either top or bottom, to show when the two inside ""pins"" are properly positioned. In dim or dark situations it is often difficult for me to tell if the ring is properly positioned. The main reason I got the ring was to monitor my SpO2 which, for unknown reasons, had been dropping precipitously during the day and I needed to be able to track it in real time. I find the ring to be more accurate than the finger oximeter.","5","2025-04-18T16:28:16.000Z","","i am on about week of using the ring and am loving it it is easy to use and im amazed at the amount of information that it is able to track so far my only suggestion is that it would be helpful if there were a marking on the outside of the ring either top or bottom to show when the two inside pins are properly positioned in dim or dark situations it is often difficult for me to tell if the ring is properly positioned the main reason i got the ring was to monitor my spo which for unknown reasons had been dropping precipitously during the day and i needed to be able to track it in real time i find the ring to be more accurate than the finger oximeter","656","134","0","0","0.01636904761904762","0.18055555555555558","0.5583333333333332"
"The dashboard of my health & habits","This piece of technology is helping me in ways I never thought possible.
It helps me see the results of my habits, good or bad; it lays them out for you right there.
Thanks guys.
PS: & the no paid subscription is a plus. : )","5","2025-04-18T16:26:07.000Z","","this piece of technology is helping me in ways i never thought possible it helps me see the results of my habits good or bad it lays them out for you right there thanks guys ps the no paid subscription is a plus","211","43","0","0","0.026785714285714284","0.16428571428571428","0.667063492063492"
"I have been using my Ringconn Gen 2 for…","I have been using my Ringconn Gen 2 for a couple of weeks now. It does not seem very accurate in comparison to other activity trackers. It also does not fit well despite using the ring sizing kit and following the instructions. The ring is much looser than the sizer was. Perhaps that is why it seems inaccurate. For example, yesterday while walking on my treadmill I hit 10,000 steps per my Fitbit - which I know is reasonably accurate based on my speed, time, and distance walked - but the Ringconn showed less than 5,000 steps.","3","2025-04-18T14:54:53.000Z","","i have been using my ringconn gen for a couple of weeks now it does not seem very accurate in comparison to other activity trackers it also does not fit well despite using the ring sizing kit and following the instructions the ring is much looser than the sizer was perhaps that is why it seems inaccurate for example yesterday while walking on my treadmill i hit steps per my fitbit which i know is reasonably accurate based on my speed time and distance walked but the ringconn showed less than steps","502","92","0","0","0.022641509433962263","0.08976190476190479","0.3711904761904762"
"I really love it","I really love it. My pulmonologist is the one who highly recommended a smart ring so I researched the top three and found this ring to be the best for me. I have heart and lung issues and this is great it also gives me suggestions to help me improve my health.","5","2025-04-18T13:58:25.000Z","","i really love it my pulmonologist is the one who highly recommended a smart ring so i researched the top three and found this ring to be the best for me i have heart and lung issues and this is great it also gives me suggestions to help me improve my health","257","52","0","0","0.015384615384615385","0.5290476190476191","0.5554761904761905"
"Love the data","Love the data. Ring looks great too","5","2025-04-18T13:15:25.000Z","","love the data ring looks great too","34","7","0","0","0.05714285714285714","0.65","0.675"
"The App Is Awful","Stop using the ring because the free App is awful. I rather pay for a subscription than have a free app that gives poor quality","1","2025-04-18T12:53:07.000Z","","stop using the ring because the free app is awful i rather pay for a subscription than have a free app that gives poor quality","126","25","0","0","0.023622047244094488","-0.15","0.8"
"Great support","Great support! Listen to concern and addressed.","5","2025-04-18T12:28:57.000Z","","great support listen to concern and addressed","45","7","1","0","0.0425531914893617","1.0","0.75"
"","The company is responsive when I email them or submit feedback via the app, usually responding within 3 business days. There are frequent updates as they roll out new features and/or fix bugs. The rinSee more","5","2025-06-16T16:25:05.000Z","","the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features andor fix bugs the rinsee more","202","35","0","0","0.02403846153846154","0.12159090909090908","0.37613636363636366"
"","The RingConn has helped me better assess my sleep more than any other device has! I highly suggest this ring since there’s no monthly fee & the app shows some fun stuff coming on the horizon for the aSee more","5","2025-06-16T14:49:54.000Z","","the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since theres no monthly fee the app shows some fun stuff coming on the horizon for the asee more","204","39","1","0","0.02403846153846154","0.300625","0.43583333333333335"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"Most items tracked by RingConn is…sleep","Most items tracked by RingConn is adequate is sleep but additional recovery of body energy would make the experience more complete.","4","2025-04-18T11:53:04.000Z","","most items tracked by ringconn is adequate is sleep but additional recovery of body energy would make the experience more complete","130","21","0","0","0.022900763358778626","0.35833333333333334","0.43333333333333335"
"Ring was preordered","Ring was preordered, arrived on time, color is even prettier than I expected. Ring connected easily and gives me what I think are very accurate readings. So far I'm very pleased and I am looking forward to the insights this ring provides for years to come","5","2025-04-18T09:51:28.000Z","","ring was preordered arrived on time color is even prettier than i expected ring connected easily and gives me what i think are very accurate readings so far im very pleased and i am looking forward to the insights this ring provides for years to come","250","46","0","0","0.027450980392156862","0.3206666666666667","0.8113333333333334"
"I didn’t like the ring’s color","I didn’t like the ring’s color. The software accuracy can be improved","3","2025-04-18T07:04:26.000Z","","i didnt like the rings color the software accuracy can be improved","66","12","0","0","0.028985507246376812","0.0","0.0"
"RingConn 2 Air","I own both RingConn 2 models. My wife liked and kept my first purchase (which was for my pinky finger) so now I have purchased an Air for myself. I can't see any difference in weight or size between the two models. The specs indicate the Air has slightly shorter battery life and is made of Stainless Steel. The included charger is smaller but it doesn't include a battery like the standard model. I guess that's how they reduced the price. Personally I like the smaller charger and I don't mind charging it once a week. I do wish the gold color choice was available for the Air model. Now to the App... it doesn't have all the health metrics that the Apple watch has, but for what it does measure, the ring and watch are in close agreement. The RingConn app is easier to read at a glance and also easier to navigate. Drilling down, the detail is sensibly displayed using easy to understand graphs and charts. Finally, there is no monthly fee. Overall I think this is a great product. It does what it does exceptionally well and at a value price.","5","2025-04-18T06:54:21.000Z","","i own both ringconn models my wife liked and kept my first purchase which was for my pinky finger so now i have purchased an air for myself i cant see any difference in weight or size between the two models the specs indicate the air has slightly shorter battery life and is made of stainless steel the included charger is smaller but it doesnt include a battery like the standard model i guess thats how they reduced the price personally i like the smaller charger and i dont mind charging it once a week i do wish the gold color choice was available for the air model now to the app it doesnt have all the health metrics that the apple watch has but for what it does measure the ring and watch are in close agreement the ringconn app is easier to read at a glance and also easier to navigate drilling down the detail is sensibly displayed using easy to understand graphs and charts finally there is no monthly fee overall i think this is a great product it does what it does exceptionally well and at a value price","1016","193","0","0","0.027724665391969407","0.2267361111111111","0.5045138888888889"
"Great product, data and app","I love the ring, it's comfortable to wear, and the data and app are great. I also really appreciate the no-subscription model, compared to other comparable products (it's the main reason why I chose RingConn). Only one criticism: at purchase, it wasn't apparent that a charging dock was included in the price; so I purchased a second one that I don't need.","5","2025-04-17T18:25:13.000Z","","i love the ring its comfortable to wear and the data and app are great i also really appreciate the nosubscription model compared to other comparable products its the main reason why i chose ringconn only one criticism at purchase it wasnt apparent that a charging dock was included in the price so i purchased a second one that i dont need","340","62","0","0","0.02247191011235955","0.22129629629629632","0.4898148148148148"
"Although my case is not resolved yet...","Although my case is not resolved yet, I felt that the support group was thorough in their investigations. It is possible that,, being an engineer, I understand this approach.
I think the support team had two clear objectives: keep their customer happy, and see if and how to improve their product.","5","2025-04-16T20:57:27.000Z","","although my case is not resolved yet i felt that the support group was thorough in their investigations it is possible that being an engineer i understand this approach i think the support team had two clear objectives keep their customer happy and see if and how to improve their product","288","51","0","0","0.016835016835016835","0.3","0.7944444444444444"
"excellent product","what can i say? this is an excellent product! hard to say how precise it is because the ring turns around the (my) finger from time to time. but the important thing is your own improvement or disimprovement over time anyways. there is not a point in the reviews i've watched that was wrong - the batterie time feels even way better than 11 days.","5","2025-04-16T11:17:23.000Z","","what can i say this is an excellent product hard to say how precise it is because the ring turns around the my finger from time to time but the important thing is your own improvement or disimprovement over time anyways there is not a point in the reviews ive watched that was wrong the batterie time feels even way better than days","332","63","1","1","0.0","0.3011904761904762","0.8202380952380953"
"Good ring but it gets scratched easily…","Good ring but it gets scratched easily even with the ring protector.","3","2025-04-16T06:19:19.000Z","","good ring but it gets scratched easily even with the ring protector","67","12","0","0","0.014705882352941176","0.5666666666666667","0.7166666666666668"
"The ring fit perfect using the sizing…","The ring fit perfect using the sizing kit. It stays charged a long time, and is more accurate than the watch that I have. The ring is for my husband and he is now more active since wearing it. He loves it. One of the reasons I got it was to let him know he does have sleep apnea, and the ring confirmed it. Nice job","5","2025-04-15T23:54:24.000Z","","the ring fit perfect using the sizing kit it stays charged a long time and is more accurate than the watch that i have the ring is for my husband and he is now more active since wearing it he loves it one of the reasons i got it was to let him know he does have sleep apnea and the ring confirmed it nice job","308","66","0","0","0.025396825396825397","0.40185185185185185","0.6703703703703704"
"Fast, good quality, great insight in health","Fast shipping, good quality, great insight in health","5","2025-04-15T21:16:37.000Z","","fast shipping good quality great insight in health","50","8","0","0","0.019230769230769232","0.5666666666666667","0.65"
"RingConn Gen 2 Review from 🇩🇪","RingConn Gen 2 Review – A Sleek Alternative to the Smartwatch

I’ve been using the RingConn Gen 2 for about three weeks now, and I have to say—I’m genuinely impressed.

Customer Support That Delivers
My experience started on a positive note even before the ring arrived. I accidentally ordered the wrong size, but after contacting customer support, they quickly and efficiently arranged for the correct size to be shipped instead. The entire process was smooth, and I received the perfectly fitting ring without any issues.

A Small Device with Big Capabilities
What really surprised me was how advanced this little ring is when it comes to tracking health data. It captures a wide range of metrics throughout the day with impressive accuracy. As someone who has used smartwatches in the past, I’d say the RingConn is a compelling alternative—especially for those looking for something more discreet and lightweight.

Whether you're monitoring workouts, sleep, or vital signs, the ring delivers solid insights. That said, during strength training or any activity involving weights, I’d recommend using finger tape to avoid potential scratches.

Comfort & Fit
I’m not someone who normally wears rings, but I quickly got used to this one. It feels natural on the finger and doesn’t shift or feel loose—even during runs or fast, sudden movements. I never once felt like it might fall off.

Final Thoughts & Sizing Tip
The RingConn Gen 2 combines style, comfort, and functionality in a surprisingly compact form. For anyone looking to track their health without the bulk of a smartwatch, this ring is absolutely worth considering.

My recommendation for sizing:
I suggest choosing a comfortable size for your index finger that also fits snugly on your middle finger and slightly looser on your ring finger. This gives you flexibility and ensures the ring stays comfortable throughout the day, no matter which finger you wear it on.","5","2025-04-15T20:39:11.000Z","","ringconn gen review a sleek alternative to the smartwatch ive been using the ringconn gen for about three weeks now and i have to sayim genuinely impressed customer support that delivers my experience started on a positive note even before the ring arrived i accidentally ordered the wrong size but after contacting customer support they quickly and efficiently arranged for the correct size to be shipped instead the entire process was smooth and i received the perfectly fitting ring without any issues a small device with big capabilities what really surprised me was how advanced this little ring is when it comes to tracking health data it captures a wide range of metrics throughout the day with impressive accuracy as someone who has used smartwatches in the past id say the ringconn is a compelling alternativeespecially for those looking for something more discreet and lightweight whether youre monitoring workouts sleep or vital signs the ring delivers solid insights that said during strength training or any activity involving weights id recommend using finger tape to avoid potential scratches comfort fit im not someone who normally wears rings but i quickly got used to this one it feels natural on the finger and doesnt shift or feel looseeven during runs or fast sudden movements i never once felt like it might fall off final thoughts sizing tip the ringconn gen combines style comfort and functionality in a surprisingly compact form for anyone looking to track their health without the bulk of a smartwatch this ring is absolutely worth considering my recommendation for sizing i suggest choosing a comfortable size for your index finger that also fits snugly on your middle finger and slightly looser on your ring finger this gives you flexibility and ensures the ring stays comfortable throughout the day no matter which finger you wear it on","1865","307","0","0","0.02802283341982356","0.19362947658402205","0.5374885215794307"
"A great ring!","Customer service was quick to respond via email. The ring is great! Battery lasts about 6+ days so far. It is thinner and sleeker than its competitors, which is a major plus for someone with smaller hands. The app is free (no monthly fee) and is insightful and informative. I am pleased with my purchase.","5","2025-04-15T20:37:46.000Z","","customer service was quick to respond via email the ring is great battery lasts about days so far it is thinner and sleeker than its competitors which is a major plus for someone with smaller hands the app is free no monthly fee and is insightful and informative i am pleased with my purchase","292","54","1","0","0.019736842105263157","0.34226190476190477","0.7214285714285714"
"The ring function and sizing is perfect, HSA covered too","The sizing experience was great, so far loving the ring. Needed an upgrade after having a Fitbit for 10 plus years. So far so good. Plus HSA covered it which was awesome.","5","2025-04-15T18:18:56.000Z","","the sizing experience was great so far loving the ring needed an upgrade after having a fitbit for plus years so far so good plus hsa covered it which was awesome","162","31","0","0","0.047058823529411764","0.5499999999999999","0.8833333333333334"
"Great ring","Great ring, great app. Could be a bit more exercises though.","5","2025-04-15T18:03:39.000Z","","great ring great app could be a bit more exercises though","57","11","0","0","0.03333333333333333","0.7000000000000001","0.6666666666666666"
"Not all sizes are available and you…","Not all sizes are available and you won't say that upfront. The whole process takes time so transparency is appreciated.","1","2025-04-15T18:02:11.000Z","","not all sizes are available and you wont say that upfront the whole process takes time so transparency is appreciated","117","20","0","0","0.016666666666666666","0.26666666666666666","0.3"
"Impressive product","Miraculous product! Crazy data volume for such a tiny form factor and informative and well organized app! Two issues though: 1) heavy gym training stats are inaccurate, 2) we must take off our rings when watching TV in bed or sleep stats are wrong.","4","2025-04-15T17:03:59.000Z","","miraculous product crazy data volume for such a tiny form factor and informative and well organized app two issues though heavy gym training stats are inaccurate we must take off our rings when watching tv in bed or sleep stats are wrong","237","42","2","0","0.020161290322580645","-0.26","0.6599999999999999"
"Too bad you can't turn the ring off","Too bad you can't turn the ring off, it just can be put into airplane mode.
Colors are not similar to what the site display too","3","2025-04-15T16:54:00.000Z","","too bad you cant turn the ring off it just can be put into airplane mode colors are not similar to what the site display too","124","26","0","0","0.015748031496062992","-0.3499999999999999","0.5333333333333333"
"Performance as advertised","Performance as advertised. Manual lacking.","4","2025-04-15T15:41:16.000Z","","performance as advertised manual lacking","40","5","0","0","0.047619047619047616","0.0","0.0"
"Expensive for Plastic","For how expensive the ring is I expected the casing to be metal not a plastic shell. Feels extremely cheap like a smart ring you can get off of TEMU/WISH. The battery and app for the ring are pretty nice though.","3","2025-04-15T15:09:58.000Z","","for how expensive the ring is i expected the casing to be metal not a plastic shell feels extremely cheap like a smart ring you can get off of temuwish the battery and app for the ring are pretty nice though","207","41","0","0","0.05687203791469194","0.14404761904761906","0.7404761904761905"
"Great product","Happy about the product and the battery life and the information it provides, definitely comparable to Oura and probably a step up!","5","2025-04-15T14:40:06.000Z","","happy about the product and the battery life and the information it provides definitely comparable to oura and probably a step up","129","22","1","0","0.015267175572519083","0.4","0.75"
"","The company is responsive when I email them or submit feedback via the app, usually responding within 3 business days. There are frequent updates as they roll out new features and/or fix bugs. The rinSee more","5","2025-06-16T16:25:05.000Z","","the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features andor fix bugs the rinsee more","202","35","0","0","0.02403846153846154","0.12159090909090908","0.37613636363636366"
"","The RingConn has helped me better assess my sleep more than any other device has! I highly suggest this ring since there’s no monthly fee & the app shows some fun stuff coming on the horizon for the aSee more","5","2025-06-16T14:49:54.000Z","","the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since theres no monthly fee the app shows some fun stuff coming on the horizon for the asee more","204","39","1","0","0.02403846153846154","0.300625","0.43583333333333335"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"Fast and easy service & good product","Fast and easy service. Product as advertised!","5","2025-04-15T10:58:23.000Z","","fast and easy service product as advertised","43","7","1","0","0.044444444444444446","0.37083333333333335","0.7166666666666667"
"RingConn is the best #1 in the industry","I never write reviews but I had to for RingConn This is a amazing company and amazing products and customer service is the best I love my ring it works exactly how they say it does and it helps me with my day to day life and tracking all my health stuff and it looks so great and it very light and durable and the battery is crazy awesome I get 12 days and it is accurate and the charging case is just amazing and the app is so easy to use and a clean interface I love it there is so much more great stuff about this ring I totally recommend RingConn and customer service is number 1 they will help you with anything like any questions any concerns they got you and get to you fast just amazing I can keep going on with how the company and the product and customer service is the best but this will become a book I 100% recommend RingConn they are the best they are way better then all the other rings on the market #1 you will be happy thank you RingConn","5","2025-04-14T06:04:50.000Z","","i never write reviews but i had to for ringconn this is a amazing company and amazing products and customer service is the best i love my ring it works exactly how they say it does and it helps me with my day to day life and tracking all my health stuff and it looks so great and it very light and durable and the battery is crazy awesome i get days and it is accurate and the charging case is just amazing and the app is so easy to use and a clean interface i love it there is so much more great stuff about this ring i totally recommend ringconn and customer service is number they will help you with anything like any questions any concerns they got you and get to you fast just amazing i can keep going on with how the company and the product and customer service is the best but this will become a book i recommend ringconn they are the best they are way better then all the other rings on the market you will be happy thank you ringconn","942","188","0","0","0.01780104712041885","0.5102083333333334","0.6729861111111113"
"Placed an order on March 9, never got anything","Placed an order on March 9.
It’s currently April 13 and I still haven’t even received my sizing kit.

Support didn’t help at all and just keeps on asking to be patient.

So far it seems like money wasted…
Terrible experience","1","2025-04-13T21:23:25.000Z","","placed an order on march its currently april and i still havent even received my sizing kit support didnt help at all and just keeps on asking to be patient so far it seems like money wasted terrible experience","210","39","0","0","0.03571428571428571","-0.3","0.7999999999999999"
"Great product and no subscription…","Great product and no subscription required.","5","2025-04-13T05:25:33.000Z","","great product and no subscription required","42","6","0","0","0.023255813953488372","0.8","0.75"
"The return process unfortunately falls short.","The return process unfortunately does not work well for the customer. I had to change ring sizes due to the ring being to loose. I used the sizing kit to choose the correct ring but the actual ring size fit to loosely. I had to ship the old ring back before they would ship the replacement which I had to pay for shipping. Ringconn provided a shipping label which ended up being ground shipping. This meant the ring would not get back to ringconn for 3 to 5 days. Meaning the new ring would not be shipped until received. I will be without the ring for almost two weeks. I consider this poor customer service. As a note sleep data is vastly over stated. The REM and DEEP stats are between three and four hours a night combined. My apple watch and Garmin are both under 2 hours. Based on the return experience and data issues I don't recommend this Ring. One positive note the battery life is amazing.","2","2025-04-13T03:53:23.000Z","","the return process unfortunately does not work well for the customer i had to change ring sizes due to the ring being to loose i used the sizing kit to choose the correct ring but the actual ring size fit to loosely i had to ship the old ring back before they would ship the replacement which i had to pay for shipping ringconn provided a shipping label which ended up being ground shipping this meant the ring would not get back to ringconn for to days meaning the new ring would not be shipped until received i will be without the ring for almost two weeks i consider this poor customer service as a note sleep data is vastly over stated the rem and deep stats are between three and four hours a night combined my apple watch and garmin are both under hours based on the return experience and data issues i dont recommend this ring one positive note the battery life is amazing","879","166","0","0","0.027777777777777776","0.018986013986014","0.4342307692307693"
"They sent the ring size kit and it…","They sent the ring size kit and it arrived quickly. The ring took longer, since it was coming from Hong Kong. Set up was easy and I have been using it since it arrived about a month ago","5","2025-04-11T21:09:28.000Z","","they sent the ring size kit and it arrived quickly the ring took longer since it was coming from hong kong set up was easy and i have been using it since it arrived about a month ago","182","38","0","0","0.032432432432432434","0.3833333333333333","0.6666666666666667"
"Useful for figuring out where to make changes","I really like having the ability to monitor my heart rate during exercise as well as my sleeping patterns. Its helped me make adjustments to have a better day. The sleep apnea tracker is helpful. The o2 isn't perfect but none really are. Overall worth the money! Even more so with no subscriptions","4","2025-04-11T16:14:36.000Z","","i really like having the ability to monitor my heart rate during exercise as well as my sleeping patterns its helped me make adjustments to have a better day the sleep apnea tracker is helpful the o isnt perfect but none really are overall worth the money even more so with no subscriptions","290","53","1","0","0.020202020202020204","0.3964285714285714","0.35714285714285715"
"I had a first Gen ring and loved it","I had a first Gen ring and loved it
Then the battery life started to deteriorate so I reached out for advise.
Your Customer Service folks were great.
They had me try several techniques to fix the problem but nothing helped.
Then they generously offered me a discount on a Gen2. Here we are!","5","2025-04-11T13:15:38.000Z","","i had a first gen ring and loved it then the battery life started to deteriorate so i reached out for advise your customer service folks were great they had me try several techniques to fix the problem but nothing helped then they generously offered me a discount on a gen here we are","284","54","1","0","0.03793103448275862","0.4375","0.4708333333333333"
"works well but needs better appearance","The ring it self works pretty decent, but I don't like the color and the shape of the ring, it's not perfect round","3","2025-04-11T04:42:33.000Z","","the ring it self works pretty decent but i dont like the color and the shape of the ring its not perfect round","110","23","0","0","0.017543859649122806","-0.07083333333333335","0.7666666666666666"
"half sizes","I loveee the tech, I'm only a bit disgruntled because I feel that the ring size tester wasn't entirely accurate. I tried the 8,9 size for a few days each, went with the 9. Only to receive my ring and its slightly too big for my pointer. Thankfully it fits on my middle finger, its just not the placement I intended. I've used it for about a month and love this tech over having to wear a bulky watch that's vying for attention.
I'm now debating if its worth purchasing the size down.","4","2025-04-09T20:16:09.000Z","","i loveee the tech im only a bit disgruntled because i feel that the ring size tester wasnt entirely accurate i tried the size for a few days each went with the only to receive my ring and its slightly too big for my pointer thankfully it fits on my middle finger its just not the placement i intended ive used it for about a month and love this tech over having to wear a bulky watch thats vying for attention im now debating if its worth purchasing the size down","463","91","0","0","0.018633540372670808","0.0677777777777778","0.3988888888888889"
"Ringconn is easy to use","I like the ease of use and looking at my steps and sleep amounts. Best part is no monthly fee!","5","2025-04-08T19:35:05.000Z","","i like the ease of use and looking at my steps and sleep amounts best part is no monthly fee","92","20","1","0","0.02127659574468085","1.0","0.3"
"Loving it so far","Loving it so far! I've had the ring for a month, and it does everything as described. I also bought a protector for when I'm lifting weights, and it has worked perfectly to protect it. Also very happy there are no subscriptions.","5","2025-04-08T19:00:20.000Z","","loving it so far ive had the ring for a month and it does everything as described i also bought a protector for when im lifting weights and it has worked perfectly to protect it also very happy there are no subscriptions","220","42","1","0","0.021929824561403508","0.68125","0.9875"
"The app was easy to set up","The app was easy to set up and the ring has so many features to it. I love that it has a long battery life and no subscription!","5","2025-04-08T18:17:09.000Z","","the app was easy to set up and the ring has so many features to it i love that it has a long battery life and no subscription","125","28","1","0","0.015748031496062992","0.34270833333333334","0.5833333333333334"
"LOVE the RingConn!!!","I love the RingConn! I got my husband and myself the RingConn Gen 2 because of the longer battery life and the sleep apnea monitoring - the measurements it gets is accurate and the fact that you don't have to pay for a subscription is amazing and the primary reason we didn't get an Oura ring. The RingConns are super light feeling and it's nice that you can sync it to Apple Health and the Android Health, too. The only comments I have are that I wish the app has an option to put in health issues that affect your vitals and that the sizing rings versus the RingConn feel slightly different (the RingConn feels a couple of millimeters larger than the practice one, so we just bought spacers to help the sizing which worked) but it's overall great! Would highly recommend - in fact, I've been telling so many of my coworkers and friends about it, haha :)","5","2025-04-08T16:51:56.000Z","","i love the ringconn i got my husband and myself the ringconn gen because of the longer battery life and the sleep apnea monitoring the measurements it gets is accurate and the fact that you dont have to pay for a subscription is amazing and the primary reason we didnt get an oura ring the ringconns are super light feeling and its nice that you can sync it to apple health and the android health too the only comments i have are that i wish the app has an option to put in health issues that affect your vitals and that the sizing rings versus the ringconn feel slightly different the ringconn feels a couple of millimeters larger than the practice one so we just bought spacers to help the sizing which worked but its overall great would highly recommend in fact ive been telling so many of my coworkers and friends about it haha","831","155","2","0","0.028070175438596492","0.3573958333333334","0.6368750000000001"
"I am very happy with the Ringconn Gen…","I am very happy with the Ringconn Gen 2. I purchased it mostly to track OSA, and sleep. It's lightweight, no subscription required, and tracks many different interesting health factors. I have recommended it to family and friends. Thanks!","5","2025-04-08T13:34:29.000Z","","i am very happy with the ringconn gen i purchased it mostly to track osa and sleep its lightweight no subscription required and tracks many different interesting health factors i have recommended it to family and friends thanks","227","38","1","0","0.04201680672268908","0.4583333333333333","0.55"
"Highly Recommend RingConn","RingConn is great! I love that there is no subscription fee, and the amount of data you get from the ring is fantastic. It’s super slim on your finger so it isn’t irritating. It’s also the only ring on the market that tracks sleep apnea. This has helped me make a lot of lifestyle changes based on my health and help me catch when my anxiety starts spiking to start to regulate it.","5","2025-04-08T13:32:04.000Z","","ringconn is great i love that there is no subscription fee and the amount of data you get from the ring is fantastic its super slim on your finger so it isnt irritating its also the only ring on the market that tracks sleep apnea this has helped me make a lot of lifestyle changes based on my health and help me catch when my anxiety starts spiking to start to regulate it","372","73","1","0","0.015748031496062992","0.3055555555555556","0.7861111111111111"
"The sizing kit and the actual ring size are different","The sizing kit and the actual ring size are different. I had to ask for a exchange since the ring I got was loos so I went from size 11 from sizing kit to 10 in actual ring.
The shipping from hong kong to canada takes way too long, it would be much better to ship from USA to canada.
The data and analytics in the app are quite basic, the AI feature and goal plans could be utilized more to make the ring better.
The other use of the ring could be in the gym, I need to track my heart rate while working out but the ring takes data in certain intervals, so I wish there was a feature to track heart rate constantly while working out like the apple watch does.","3","2025-04-07T06:21:27.000Z","","the sizing kit and the actual ring size are different i had to ask for a exchange since the ring i got was loos so i went from size from sizing kit to in actual ring the shipping from hong kong to canada takes way too long it would be much better to ship from usa to canada the data and analytics in the app are quite basic the ai feature and goal plans could be utilized more to make the ring better the other use of the ring could be in the gym i need to track my heart rate while working out but the ring takes data in certain intervals so i wish there was a feature to track heart rate constantly while working out like the apple watch does","644","132","0","0","0.021244309559939303","0.1399350649350649","0.37316017316017314"
"No ring, no refund, no real answers – feels like a scamI genuinely wish I had read more…","I genuinely wish I had read more reviews before placing my order. I’ve had one of the worst customer service experiences ever, and at this point, I feel completely scammed.

I placed an order in February and never received the ring. When I reached out to customer service, I was met with cold, robotic replies that all start and end exactly the same. Every time I asked a question, even if it was a follow-up on the same issue, they just copied and pasted the same paragraph. It’s like talking to a bot, not a real person. There’s zero effort to actually help or resolve anything.

After going back and forth for weeks, I still have NO ring, NO refund, and NO clear explanation of what’s going on. It honestly feels like they’re just stalling, hoping I’ll give up. Their process is incredibly frustrating and makes you feel powerless.

I wouldn’t recommend this company to anyone. The lack of transparency, accountability, and basic human support is shocking. Avoid at all costs.","1","2025-04-07T05:58:55.000Z","","i genuinely wish i had read more reviews before placing my order ive had one of the worst customer service experiences ever and at this point i feel completely scammed i placed an order in february and never received the ring when i reached out to customer service i was met with cold robotic replies that all start and end exactly the same every time i asked a question even if it was a followup on the same issue they just copied and pasted the same paragraph its like talking to a bot not a real person theres zero effort to actually help or resolve anything after going back and forth for weeks i still have no ring no refund and no clear explanation of whats going on it honestly feels like theyre just stalling hoping ill give up their process is incredibly frustrating and makes you feel powerless i wouldnt recommend this company to anyone the lack of transparency accountability and basic human support is shocking avoid at all costs","942","171","0","0","0.027579162410623085","-0.095","0.44666666666666666"
"Great product and customer service","Great product and customer service","5","2025-04-07T05:56:28.000Z","","great product and customer service","34","5","0","0","0.029411764705882353","0.8","0.75"
